_id,BUSINESS_TYPE_ID,BUSINESS_TYPE_DESC,FUEL_DISTRIBUTION_COMPANY_ID,FUEL_DISTRIBUTION_COMPANY_DESC,LPG_DISTRIBUTION_COMPANY_ID,LPG_DISTRIBUTION_COMPANY_DESC,FACILITY_TYPE_ID,FACILITY_TYPE_DESC,COUNTY_UAVT_CODE,COUNTY_NAME,NEIGHBORHOOD_UAVT_CODE,NEIGHBORHOOD_NAME,LATITUDE,LONGTITUDE
142,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.09169625,28.63411926
143,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2012,MALTEPE,40617,AYDINEVLER,40.94585412,29.12744229
144,2,Akaryakıt Lpg,5,BP,-99,Bilinmiyor,1,Aktif,1852,ÜMRANİYE,40748,ATAKENT,41.022159,29.11268323
145,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1823,KÜÇÜKÇEKMECE,40590,HALKALI MERKEZ,41.04331261,28.80304559
146,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.00860922,29.20170178
147,2,Akaryakıt Lpg,10,Opet,29,Mogaz,1,Aktif,1336,GAZİOSMANPAŞA,40459,BARBAROS HAYRETTİN PAŞA,41.08089939,28.89335859
148,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2012,MALTEPE,40614,CEVİZLİ,40.91730439,29.1436794
149,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2004,BAĞCILAR,40175,GÖZTEPE,41.05668763,28.83049742
150,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1782,BÜYÜKÇEKMECE,40929,KAMİLOBA,41.03538576,28.44583136
151,2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2004,BAĞCILAR,40155,BAĞLAR,41.02468823,28.8285146
152,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1708,ÜSKÜDAR,40808,KİRAZLITEPE,41.03650507,29.06536996
153,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1852,ÜMRANİYE,98688,CEMİL MERİÇ,41.01604178,29.15031837
154,2,Akaryakıt Lpg,2,Alpet,6,Alpet,1,Aktif,2053,ESENYURT,40851,FATİH,41.02936748,28.68260853
155,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1708,ÜSKÜDAR,40781,ALTUNİZADE,41.02380587,29.0420038
156,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2004,BAĞCILAR,40170,MAHMUTBEY,41.06971419,28.82515769
157,2,Akaryakıt Lpg,25,Starpet,25,İpragaz,1,Aktif,2054,SANCAKTEPE,40576,FATİH,40.9667866,29.21556362
158,4,Cng,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1325,EYÜPSULTAN,40359,ALİBEYKÖY,41.08395433,28.9487804
159,2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40846,CUMHURİYET,41.01840194,28.63257349
160,2,Akaryakıt Lpg,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,40489,HARAÇÇI,41.17913976,28.70304094
161,2,Akaryakıt Lpg,9,LukOil,26,Luk Oil,1,Aktif,1336,GAZİOSMANPAŞA,40460,YENİ MAHALLE,41.07437664,28.90499752
162,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2003,AVCILAR,40152,FİRUZKÖY,40.99944114,28.71346748
163,1,Akaryakıt,21,Turkuaz,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40634,GÜZELYALI,40.85944317,29.28156925
164,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2004,BAĞCILAR,40165,YAVUZ SELİM,41.04180765,28.84978727
165,1,Akaryakıt,5,BP,14,Bp Gaz,1,Aktif,1739,ZEYTİNBURNU,40840,KAZLIÇEŞME,40.98218188,28.89369976
166,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1835,PENDİK,40644,ÇINARDERE,40.89574571,29.24902912
167,1,Akaryakıt,19,Sunpet,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,191989,YASSIÖREN,41.23183977,28.59967308
168,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2050,BAŞAKŞEHİR,40581,BAŞAKŞEHİR,41.10409804,28.78326758
169,2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2004,BAĞCILAR,40165,YAVUZ SELİM,41.03339729,28.85129206
170,2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1663,ŞİŞLİ,40696,HALİDE EDİP ADIVAR,41.05952851,28.97611861
171,2,Akaryakıt Lpg,2,Alpet,48,Exen Gaz,1,Aktif,2053,ESENYURT,40881,ATATÜRK,41.02706788,28.62663288
172,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40903,ATATÜRK,41.41039208,28.18491916
173,2,Akaryakıt Lpg,10,Opet,25,İpragaz,1,Aktif,1325,EYÜPSULTAN,40376,TOPÇULAR,41.038761,28.9219505
174,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1421,KADIKÖY,40520,GÖZTEPE,40.98153282,29.06863687
175,2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40718,EVLİYA ÇELEBİ,40.83733449,29.29604496
176,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1449,KARTAL,40559,ESENTEPE,40.90890613,29.20264182
177,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1622,SİLİVRİ,40921,YENİ,41.06963005,28.2925998
178,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1810,KAĞITHANE,40553,YEŞİLCE,41.09362435,29.00441833
179,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2010,GÜNGÖREN,40498,GENÇOSMAN,41.03248925,28.88381225
180,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,40869,ADNAN KAHVECİ,41.0058405,28.62225456
181,2,Akaryakıt Lpg,22,KadOil,29,Mogaz,1,Aktif,1782,BÜYÜKÇEKMECE,40887,MİMAR SİNAN,41.02102385,28.56318003
182,2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,1622,SİLİVRİ,40940,SELİMPAŞA,41.05166704,28.38699643
183,1,Akaryakıt,10,Opet,10,Aygaz,1,Aktif,1325,EYÜPSULTAN,40376,TOPÇULAR,41.03914139,28.91734304
184,2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1659,ŞİLE,40959,ÇAVUŞ,41.15579592,29.60433743
185,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,40906,ÖMERLİ,41.12363691,28.62465206
186,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40630,ŞEYHLİ,40.90789654,29.29335117
187,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1708,ÜSKÜDAR,98669,SULTANTEPE,41.02892188,29.01747482
188,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1186,BEYOĞLU,40303,PİRİPAŞA,41.04371363,28.94792856
189,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40858,SAADETDERE,41.01154738,28.69804547
190,3,Lpg,-99,Bilinmiyor,10,Aygaz,1,Aktif,2003,AVCILAR,40148,CİHANGİR,40.99508185,28.70519435
191,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,1336,GAZİOSMANPAŞA,40455,MERKEZ,41.05559916,28.90966919
192,1,Akaryakıt,3,Aytemiz,11,Aytemiz,1,Aktif,1336,GAZİOSMANPAŞA,40458,HÜRRİYET,41.07048389,28.90229838
193,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1185,BEYKOZ,191701,AKBABA,41.14832259,29.11321153
194,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1739,ZEYTİNBURNU,40840,KAZLIÇEŞME,41.0022152,28.91983752
195,2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.04482464,28.81695939
196,2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,1852,ÜMRANİYE,98699,NECİP FAZIL,41.01651051,29.17768789
197,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1810,KAĞITHANE,40543,MERKEZ,41.08423543,28.97827214
198,2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.02772258,28.90843274
199,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2051,BEYLİKDÜZÜ,40874,CUMHURİYET,41.00491317,28.63757733
200,2,Akaryakıt Lpg,9,LukOil,26,Luk Oil,1,Aktif,1835,PENDİK,40631,KAYNARCA,40.87312562,29.26541195
201,2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1449,KARTAL,40556,CUMHURİYET,40.89707377,29.22570029
202,1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40884,KUMBURGAZ,41.0265303,28.46566259
203,2,Akaryakıt Lpg,5,BP,-99,Bilinmiyor,1,Aktif,2005,BAHÇELİEVLER,40183,YENİBOSNA MERKEZ,41.01542544,28.8243583
204,2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,2053,ESENYURT,181504,AKŞEMSEDDİN,41.01346337,28.69537048
205,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2012,MALTEPE,40618,GİRNE,40.94268716,29.14385305
206,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1449,KARTAL,40556,CUMHURİYET,40.90247235,29.2175119
207,1,Akaryakıt,23,Moil,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191815,SUBAŞI,41.22362268,28.45501922
208,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.00975537,29.21090597
209,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2005,BAHÇELİEVLER,40183,YENİBOSNA MERKEZ,41.01163702,28.82838406
210,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40899,ÇAKIL,41.11605161,28.45046913
211,2,Akaryakıt Lpg,5,BP,10,Aygaz,1,Aktif,2014,SULTANBEYLİ,40950,MEHMET AKİF,40.96503519,29.27201947
212,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40642,VELİBABA,40.90661526,29.25279936
213,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2053,ESENYURT,181480,OSMANGAZİ,41.03797011,28.64186646
214,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2004,BAĞCILAR,40168,GÜNEŞLİ,41.0345758,28.83336008
215,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2049,ATAŞEHİR,40526,YENİSAHRA,40.98764191,29.08706788
216,2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1237,ÇATALCA,40897,FERHATPAŞA,41.13283082,28.47029877
217,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1325,EYÜPSULTAN,40365,MERKEZ,41.0576361,28.94188186
218,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1421,KADIKÖY,40529,KOZYATAĞI,40.96644558,29.10335137
219,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1421,KADIKÖY,40514,FENERBAHÇE,40.97577486,29.05043269
220,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40956,AKŞEMSETTİN,40.94255158,29.30204185
221,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1663,ŞİŞLİ,40694,FULYA,41.06570788,29.00223845
222,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2054,SANCAKTEPE,40579,ABDURRAHMANGAZİ,40.99270409,29.223129
223,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,1336,GAZİOSMANPAŞA,40462,MEVLANA,41.08253132,28.91672524
224,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1604,SARIYER,40671,SARIYER MERKEZ,41.16612884,29.05648411
225,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40576,FATİH,40.96642276,29.2165009
226,2,Akaryakıt Lpg,22,KadOil,29,Mogaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40587,SÖĞÜTLÜ ÇEŞME,41.01293832,28.79168159
227,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1449,KARTAL,40558,ÇAVUŞOĞLU,40.88955086,29.20683015
228,2,Akaryakıt Lpg,23,Moil,-99,Bilinmiyor,1,Aktif,1622,SİLİVRİ,40941,BÜYÜK ÇAVUŞLU,41.24434402,28.0673768
229,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191805,KESTANELİK,41.22746255,28.49171624
230,1,Akaryakıt,14,Termopet Akaryakıt,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,40917,ÇİFTLİKKÖY,41.33691805,28.41568618
231,2,Akaryakıt Lpg,23,Moil,28,Milangaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40596,FEVZİ ÇAKMAK,41.00846474,28.79462734
232,2,Akaryakıt Lpg,7,Enerji Petrol,52,Enerji Gaz,1,Aktif,1622,SİLİVRİ,40938,ORTAKÖY,41.09428834,28.37628946
233,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40723,İSTASYON,40.83580293,29.32389265
234,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2049,ATAŞEHİR,40533,KAYIŞDAĞI,40.98766792,29.14387497
235,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1185,BEYKOZ,40244,GÖKSU,41.07999656,29.07078134
236,1,Akaryakıt,25,Starpet,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40624,BÜYÜKBAKKALKÖY,40.98696716,29.22608529
237,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40603,BEŞYOL,40.99637053,28.7966381
238,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1823,KÜÇÜKÇEKMECE,40590,HALKALI MERKEZ,41.02923287,28.80651589
239,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2005,BAHÇELİEVLER,40182,KOCASİNAN MERKEZ,41.01313068,28.84679765
240,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1166,BAKIRKÖY,40199,ŞENLİKKÖY,40.98640206,28.81960077
241,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1835,PENDİK,40628,BAHÇELİEVLER,40.88688466,29.23998611
242,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1739,ZEYTİNBURNU,40842,MERKEZEFENDİ,41.01682003,28.91287897
243,2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,1810,KAĞITHANE,40543,MERKEZ,41.07857234,28.97196755
244,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1327,FATİH,99139,KARAGÜMRÜK,41.02860721,28.93680477
245,2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,1421,KADIKÖY,40516,EĞİTİM,40.98943776,29.04218668
246,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1835,PENDİK,,,40.89430881,29.25927376
247,2,Akaryakıt Lpg,12,Petrol Ofisi,37,Petrol Ofisi,1,Aktif,2050,BAŞAKŞEHİR,40871,BAHÇEŞEHİR 1. KISIM,41.0604331,28.6985173
248,2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1325,EYÜPSULTAN,191753,PİRİNÇÇİ,41.20086472,28.8250662
249,2,Akaryakıt Lpg,3,Aytemiz,11,Aytemiz,1,Aktif,1325,EYÜPSULTAN,191745,ÇİFTALAN,41.23651473,28.90607452
250,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,38,Shell-Turcas Petrol,1,Aktif,1325,EYÜPSULTAN,,,41.23374338,28.88446852
251,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2051,BEYLİKDÜZÜ,,,,
252,2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1739,ZEYTİNBURNU,,,,
253,,Bilinmiyor,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2048,ARNAVUTKÖY,,,,
254,2,Akaryakıt Lpg,10,Opet,-99,Bilinmiyor,1,Aktif,2015,TUZLA,40725,AKFIRAT,,
255,1,Akaryakıt,13,Shell-Turcas Petrol,-99,Bilinmiyor,1,Aktif,2054,SANCAKTEPE,40624,BÜYÜKBAKKALKÖY,40.97776957,29.22081122
256,1,Akaryakıt,15,Total,-99,Bilinmiyor,1,Aktif,1782,BÜYÜKÇEKMECE,40887,MİMAR SİNAN,41.01713165,28.55737114
257,1,Akaryakıt,3,Aytemiz,-99,Bilinmiyor,1,Aktif,1810,KAĞITHANE,40544,MEHMET AKİF ERSOY,41.06293591,28.95089177
258,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1835,PENDİK,40629,FEVZİ ÇAKMAK,40.88079983,29.2551488
259,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1782,BÜYÜKÇEKMECE,40929,KAMİLOBA,41.03783658,28.43729495
260,1,Akaryakıt,5,BP,-99,Bilinmiyor,1,Aktif,1421,KADIKÖY,40514,FENERBAHÇE,40.98061711,29.04183468
261,2,Akaryakıt Lpg,15,Total,42,Totalgaz,1,Aktif,2015,TUZLA,40732,MESCİT,40.89976898,29.35113698
262,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2004,BAĞCILAR,40166,KİRAZLI,41.03264496,28.83403227
263,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2053,ESENYURT,181508,SULTANİYE,41.02314038,28.68670988
264,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.01981277,28.90877611
265,2,Akaryakıt Lpg,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2012,MALTEPE,40623,ZÜMRÜTEVLER,40.95044029,29.16276796
266,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2055,SULTANGAZİ,40467,75. YIL,41.09865103,28.9003732
267,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,2014,SULTANBEYLİ,40944,BATTALGAZİ,40.9900595,29.26385538
268,2,Akaryakıt Lpg,12,Petrol Ofisi,36,Petro Gaz,1,Aktif,1739,ZEYTİNBURNU,40505,TOZKOPARAN,41.01519328,28.90779069
269,2,Akaryakıt Lpg,7,Enerji Petrol,18,Enerji Petrol,1,Aktif,2004,BAĞCILAR,40174,KEMALPAŞA,41.05404038,28.85444228
270,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1810,KAĞITHANE,40552,YAHYA KEMAL,41.08893676,28.98501544
271,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1183,BEŞİKTAŞ,40225,ORTAKÖY,41.05444498,29.0337741
272,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,1237,ÇATALCA,191827,HİSARBEYLİ,41.36927879,28.47366212
273,2,Akaryakıt Lpg,5,BP,14,Bp Gaz,1,Aktif,2016,ESENLER,40351,TUNA,41.05024848,28.85920901
274,1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,2053,ESENYURT,40880,AKÇABURGAZ,41.05037257,28.62850889
275,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1449,KARTAL,40559,ESENTEPE,40.91110469,29.1952688
276,2,Akaryakıt Lpg,12,Petrol Ofisi,47,Pogaz,1,Aktif,2054,SANCAKTEPE,192001,PAŞAKÖY,41.04376927,29.27918522
277,2,Akaryakıt Lpg,2,Alpet,48,Exen Gaz,1,Aktif,1622,SİLİVRİ,40927,ALİPAŞA,41.10371436,28.21939533
278,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,1604,SARIYER,40675,REŞİTPAŞA,41.10741219,29.01511161
279,2,Akaryakıt Lpg,13,Shell-Turcas Petrol,39,Shell Gaz,1,Aktif,1852,ÜMRANİYE,40745,IHLAMURKUYU,41.02058605,29.12964144
280,1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,2014,SULTANBEYLİ,40953,YAVUZ SELİM,40.95069492,29.2818336
281,1,Akaryakıt,10,Opet,10,Aygaz,1,Aktif,2054,SANCAKTEPE,40762,MECLİS,41.00798822,29.19311182
282,2,Akaryakıt Lpg,10,Opet,10,Aygaz,1,Aktif,2015,TUZLA,40719,POSTANE,40.81945386,29.30622581
283,1,Akaryakıt,12,Petrol Ofisi,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.02742799,28.81262805
284,1,Akaryakıt,10,Opet,-99,Bilinmiyor,1,Aktif,1835,PENDİK,40630,ŞEYHLİ,40.90536913,29.28536192
285,1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,2049,ATAŞEHİR,40577,FERHATPAŞA,40.99031873,29.17570324
286,2,Akaryakıt Lpg,23,Moil,29,Mogaz,1,Aktif,1327,FATİH,40321,KÜÇÜK AYASOFYA,41.00181317,28.9724949
287,1,Akaryakıt,9,LukOil,-99,Bilinmiyor,1,Aktif,1336,GAZİOSMANPAŞA,40455,MERKEZ,41.05413073,28.91050432
288,1,Akaryakıt,-99,Bilinmiyor,-99,Bilinmiyor,1,Aktif,2004,BAĞCILAR,40169,15 TEMMUZ,41.03098273,28.81448575
